,Start Date,End Date,Location,Urban Rural Code,FIPS State,FIPS County,FIPS Code,Indicator,Total deaths,COVID-19 Deaths,Non-Hispanic White,Non-Hispanic Black,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Hispanic,Other,Urban Rural Description,2020,2021,2022,Income_per_Capita
3004,01/01/2020,09/23/2023,"Gregg, TX",4,48,183,48183,Distribution of COVID-19 deaths (%),8172,1253,0.727,0.178,,0.009,,0.081,,Small metro,50722.0,54584.0,55961.0,53755.666666666664
3005,01/01/2020,09/23/2023,"Gregg, TX",4,48,183,48183,Distribution of population (%),8172,1253,0.567,0.204,0.004,0.013,0.0,0.193,0.018,Small metro,50722.0,54584.0,55961.0,53755.666666666664
3006,01/01/2020,09/23/2023,"Guadalupe, TX",2,48,187,48187,Distribution of all-cause deaths (%),4196,350,0.663,0.067,,0.007,,0.257,0.003,Large fringe metro,49507.0,53556.0,53788.0,52283.666666666664
3007,01/01/2020,09/23/2023,"Guadalupe, TX",2,48,187,48187,Distribution of COVID-19 deaths (%),4196,350,0.5,0.063,,,,0.429,,Large fringe metro,49507.0,53556.0,53788.0,52283.666666666664
3008,01/01/2020,09/23/2023,"Guadalupe, TX",2,48,187,48187,Distribution of population (%),4196,350,0.488,0.079,0.003,0.018,0.002,0.388,0.021,Large fringe metro,49507.0,53556.0,53788.0,52283.666666666664
3009,01/01/2020,09/23/2023,"Hale, TX",5,48,189,48189,Distribution of all-cause deaths (%),1047,165,0.574,0.038,,,,0.379,,Micropolitan,39342.0,42482.0,41725.0,41183.0
3010,01/01/2020,09/23/2023,"Hale, TX",5,48,189,48189,Distribution of COVID-19 deaths (%),1047,165,0.358,,,,,0.594,,Micropolitan,39342.0,42482.0,41725.0,41183.0
3011,01/01/2020,09/23/2023,"Hale, TX",5,48,189,48189,Distribution of population (%),1047,165,0.323,0.049,0.004,0.005,0.001,0.61,0.009,Micropolitan,39342.0,42482.0,41725.0,41183.0
3012,01/01/2020,09/23/2023,"Harris, TX",1,48,201,48201,Distribution of all-cause deaths (%),135110,13913,0.481,0.234,0.001,0.047,0.001,0.234,0.003,Large central metro,59099.0,66140.0,69154.0,64797.666666666664
3013,01/01/2020,09/23/2023,"Harris, TX",1,48,201,48201,Distribution of COVID-19 deaths (%),135110,13913,0.36,0.182,0.001,0.046,0.001,0.408,0.003,Large central metro,59099.0,66140.0,69154.0,64797.666666666664
3014,01/01/2020,09/23/2023,"Harris, TX",1,48,201,48201,Distribution of population (%),135110,13913,0.283,0.19,0.002,0.072,0.0,0.438,0.014,Large central metro,59099.0,66140.0,69154.0,64797.666666666664
3015,01/01/2020,09/23/2023,"Hays, TX",2,48,209,48209,Distribution of all-cause deaths (%),5617,524,0.669,0.038,0.002,0.01,,0.276,0.004,Large fringe metro,52159.0,57467.0,60097.0,56574.333333333336
3016,01/01/2020,09/23/2023,"Hays, TX",2,48,209,48209,Distribution of COVID-19 deaths (%),5617,524,0.46,0.04,,,,0.487,,Large fringe metro,52159.0,57467.0,60097.0,56574.333333333336
3017,01/01/2020,09/23/2023,"Hays, TX",2,48,209,48209,Distribution of population (%),5617,524,0.52,0.039,0.003,0.017,0.001,0.403,0.017,Large fringe metro,52159.0,57467.0,60097.0,56574.333333333336
3018,01/01/2020,09/23/2023,"Henderson, TX",5,48,213,48213,Distribution of all-cause deaths (%),3646,273,0.919,0.047,,,,0.03,,Micropolitan,45327.0,48619.0,49177.0,47707.666666666664
3019,01/01/2020,09/23/2023,"Henderson, TX",5,48,213,48213,Distribution of COVID-19 deaths (%),3646,273,0.868,0.051,,,,0.066,,Micropolitan,45327.0,48619.0,49177.0,47707.666666666664
3020,01/01/2020,09/23/2023,"Henderson, TX",5,48,213,48213,Distribution of population (%),3646,273,0.773,0.061,0.006,0.006,0.001,0.138,0.016,Micropolitan,45327.0,48619.0,49177.0,47707.666666666664
3021,01/01/2020,09/23/2023,"Hidalgo, TX",3,48,215,48215,Distribution of all-cause deaths (%),23440,4112,0.144,0.002,,0.003,,0.849,0.001,Medium metro,31310.0,34614.0,33525.0,33149.666666666664
3022,01/01/2020,09/23/2023,"Hidalgo, TX",3,48,215,48215,Distribution of COVID-19 deaths (%),23440,4112,0.074,,,,,0.923,,Medium metro,31310.0,34614.0,33525.0,33149.666666666664
3023,01/01/2020,09/23/2023,"Hidalgo, TX",3,48,215,48215,Distribution of population (%),23440,4112,0.058,0.005,0.001,0.009,0.0,0.925,0.002,Medium metro,31310.0,34614.0,33525.0,33149.666666666664
3024,01/01/2020,09/23/2023,"Hood, TX",2,48,221,48221,Distribution of all-cause deaths (%),2835,261,0.964,,,,,0.029,,Large fringe metro,58990.0,62066.0,63641.0,61565.666666666664
3025,01/01/2020,09/23/2023,"Hood, TX",2,48,221,48221,Distribution of COVID-19 deaths (%),2835,261,0.939,,,,,0.054,,Large fringe metro,58990.0,62066.0,63641.0,61565.666666666664
3026,01/01/2020,09/23/2023,"Hood, TX",2,48,221,48221,Distribution of population (%),2835,261,0.832,0.011,0.006,0.008,0.001,0.13,0.012,Large fringe metro,58990.0,62066.0,63641.0,61565.666666666664
3027,01/01/2020,09/23/2023,"Hopkins, TX",5,48,223,48223,Distribution of all-cause deaths (%),1837,230,0.892,0.07,,,,0.032,,Micropolitan,45929.0,50455.0,53470.0,49951.333333333336
3028,01/01/2020,09/23/2023,"Hopkins, TX",5,48,223,48223,Distribution of COVID-19 deaths (%),1837,230,0.9,0.052,,,,0.048,,Micropolitan,45929.0,50455.0,53470.0,49951.333333333336
3029,01/01/2020,09/23/2023,"Hopkins, TX",5,48,223,48223,Distribution of population (%),1837,230,0.726,0.069,0.006,0.007,0.001,0.176,0.016,Micropolitan,45929.0,50455.0,53470.0,49951.333333333336
3030,01/01/2020,09/23/2023,"Howard, TX",5,48,227,48227,Distribution of all-cause deaths (%),1408,128,0.719,0.034,,,,0.24,,Micropolitan,48420.0,53212.0,56531.0,52721.0
3031,01/01/2020,09/23/2023,"Howard, TX",5,48,227,48227,Distribution of COVID-19 deaths (%),1408,128,0.641,,,,,0.328,,Micropolitan,48420.0,53212.0,56531.0,52721.0
3032,01/01/2020,09/23/2023,"Howard, TX",5,48,227,48227,Distribution of population (%),1408,128,0.469,0.06,0.007,0.011,0.001,0.44,0.012,Micropolitan,48420.0,53212.0,56531.0,52721.0
3033,01/01/2020,09/23/2023,"Hunt, TX",2,48,231,48231,Distribution of all-cause deaths (%),3779,388,0.87,0.07,,0.004,,0.052,,Large fringe metro,44183.0,47619.0,47938.0,46580.0
3034,01/01/2020,09/23/2023,"Hunt, TX",2,48,231,48231,Distribution of COVID-19 deaths (%),3779,388,0.845,0.057,,,,0.098,,Large fringe metro,44183.0,47619.0,47938.0,46580.0
3035,01/01/2020,09/23/2023,"Hunt, TX",2,48,231,48231,Distribution of population (%),3779,388,0.698,0.078,0.008,0.014,0.001,0.184,0.018,Large fringe metro,44183.0,47619.0,47938.0,46580.0
3036,01/01/2020,09/23/2023,"Jefferson, TX",3,48,245,48245,Distribution of all-cause deaths (%),13528,1597,0.654,0.281,,0.012,,0.051,0.001,Medium metro,45227.0,47792.0,48131.0,47050.0
3037,01/01/2020,09/23/2023,"Jefferson, TX",3,48,245,48245,Distribution of COVID-19 deaths (%),13528,1597,0.673,0.229,,0.008,,0.087,,Medium metro,45227.0,47792.0,48131.0,47050.0
3038,01/01/2020,09/23/2023,"Jefferson, TX",3,48,245,48245,Distribution of population (%),13528,1597,0.387,0.333,0.003,0.038,0.0,0.224,0.013,Medium metro,45227.0,47792.0,48131.0,47050.0
3039,01/01/2020,09/23/2023,"Jim Wells, TX",5,48,249,48249,Distribution of all-cause deaths (%),1431,150,0.246,0.008,,,,0.745,,Micropolitan,44567.0,48106.0,48093.0,46922.0
3040,01/01/2020,09/23/2023,"Jim Wells, TX",5,48,249,48249,Distribution of COVID-19 deaths (%),1431,150,0.227,,,,,0.753,,Micropolitan,44567.0,48106.0,48093.0,46922.0
3041,01/01/2020,09/23/2023,"Jim Wells, TX",5,48,249,48249,Distribution of population (%),1431,150,0.178,0.007,0.003,0.005,0.0,0.802,0.004,Micropolitan,44567.0,48106.0,48093.0,46922.0
3042,01/01/2020,09/23/2023,"Johnson, TX",2,48,251,48251,Distribution of all-cause deaths (%),4335,309,0.893,0.029,,0.004,0.003,0.068,,Large fringe metro,48150.0,51845.0,52837.0,50944.0
3043,01/01/2020,09/23/2023,"Johnson, TX",2,48,251,48251,Distribution of COVID-19 deaths (%),4335,309,0.848,,,,,0.117,,Large fringe metro,48150.0,51845.0,52837.0,50944.0
3044,01/01/2020,09/23/2023,"Johnson, TX",2,48,251,48251,Distribution of population (%),4335,309,0.691,0.04,0.005,0.01,0.005,0.232,0.017,Large fringe metro,48150.0,51845.0,52837.0,50944.0
3045,01/01/2020,09/23/2023,"Kaufman, TX",2,48,257,48257,Distribution of all-cause deaths (%),3255,193,0.81,0.112,,0.007,,0.069,,Large fringe metro,47174.0,50826.0,52659.0,50219.666666666664
3046,01/01/2020,09/23/2023,"Kaufman, TX",2,48,257,48257,Distribution of COVID-19 deaths (%),3255,193,0.788,0.109,,,,0.093,,Large fringe metro,47174.0,50826.0,52659.0,50219.666666666664
3047,01/01/2020,09/23/2023,"Kaufman, TX",2,48,257,48257,Distribution of population (%),3255,193,0.571,0.148,0.005,0.015,0.001,0.243,0.018,Large fringe metro,47174.0,50826.0,52659.0,50219.666666666664
3048,01/01/2020,09/23/2023,"Kerr, TX",5,48,265,48265,Distribution of all-cause deaths (%),2946,218,0.89,0.014,,,,0.092,,Micropolitan,58308.0,62829.0,64198.0,61778.333333333336
3049,01/01/2020,09/23/2023,"Kerr, TX",5,48,265,48265,Distribution of COVID-19 deaths (%),2946,218,0.849,,,,,0.138,,Micropolitan,58308.0,62829.0,64198.0,61778.333333333336
3050,01/01/2020,09/23/2023,"Kerr, TX",5,48,265,48265,Distribution of population (%),2946,218,0.675,0.014,0.005,0.011,0.001,0.282,0.011,Micropolitan,58308.0,62829.0,64198.0,61778.333333333336
3051,01/01/2020,09/23/2023,"Kleberg, TX",5,48,273,48273,Distribution of all-cause deaths (%),989,125,0.275,0.021,,,,0.7,,Micropolitan,41018.0,45409.0,45342.0,43923.0
3052,01/01/2020,09/23/2023,"Kleberg, TX",5,48,273,48273,Distribution of COVID-19 deaths (%),989,125,0.136,,,,,0.856,,Micropolitan,41018.0,45409.0,45342.0,43923.0
3053,01/01/2020,09/23/2023,"Kleberg, TX",5,48,273,48273,Distribution of population (%),989,125,0.199,0.031,0.002,0.022,0.001,0.734,0.009,Micropolitan,41018.0,45409.0,45342.0,43923.0
3054,01/01/2020,09/23/2023,"Lamar, TX",5,48,277,48277,Distribution of all-cause deaths (%),2991,370,0.839,0.122,0.017,,,0.016,,Micropolitan,46823.0,51267.0,51725.0,49938.333333333336
3055,01/01/2020,09/23/2023,"Lamar, TX",5,48,277,48277,Distribution of COVID-19 deaths (%),2991,370,0.792,0.135,0.038,,,0.027,,Micropolitan,46823.0,51267.0,51725.0,49938.333333333336
3056,01/01/2020,09/23/2023,"Lamar, TX",5,48,277,48277,Distribution of population (%),2991,370,0.73,0.131,0.014,0.008,0.001,0.088,0.029,Micropolitan,46823.0,51267.0,51725.0,49938.333333333336
3057,01/01/2020,09/23/2023,"Liberty, TX",2,48,291,48291,Distribution of all-cause deaths (%),2228,109,0.797,0.11,,,,0.089,,Large fringe metro,40350.0,41917.0,42422.0,41563.0
3058,01/01/2020,09/23/2023,"Liberty, TX",2,48,291,48291,Distribution of COVID-19 deaths (%),2228,109,0.743,,,,,0.174,,Large fringe metro,40350.0,41917.0,42422.0,41563.0
3059,01/01/2020,09/23/2023,"Liberty, TX",2,48,291,48291,Distribution of population (%),2228,109,0.579,0.089,0.004,0.006,0.001,0.309,0.013,Large fringe metro,40350.0,41917.0,42422.0,41563.0
3060,01/01/2020,09/23/2023,"Lubbock, TX",3,48,303,48303,Distribution of all-cause deaths (%),16247,2520,0.622,0.07,0.003,0.007,,0.296,0.002,Medium metro,48140.0,51876.0,52437.0,50817.666666666664
3061,01/01/2020,09/23/2023,"Lubbock, TX",3,48,303,48303,Distribution of COVID-19 deaths (%),16247,2520,0.483,0.051,,0.004,,0.457,,Medium metro,48140.0,51876.0,52437.0,50817.666666666664
3062,01/01/2020,09/23/2023,"Lubbock, TX",3,48,303,48303,Distribution of population (%),16247,2520,0.522,0.071,0.004,0.022,0.001,0.366,0.013,Medium metro,48140.0,51876.0,52437.0,50817.666666666664
3063,01/01/2020,09/23/2023,"McLennan, TX",3,48,309,48309,Distribution of all-cause deaths (%),11353,1400,0.73,0.144,0.002,0.005,,0.117,0.002,Medium metro,45756.0,49932.0,50284.0,48657.333333333336
3064,01/01/2020,09/23/2023,"McLennan, TX",3,48,309,48309,Distribution of COVID-19 deaths (%),11353,1400,0.668,0.124,,,,0.197,,Medium metro,45756.0,49932.0,50284.0,48657.333333333336
3065,01/01/2020,09/23/2023,"McLennan, TX",3,48,309,48309,Distribution of population (%),11353,1400,0.551,0.139,0.003,0.017,0.001,0.272,0.017,Medium metro,45756.0,49932.0,50284.0,48657.333333333336
3066,01/01/2020,09/23/2023,"Matagorda, TX",5,48,321,48321,Distribution of all-cause deaths (%),1190,132,0.639,0.126,,0.009,,0.224,,Micropolitan,47632.0,51024.0,50360.0,49672.0
3067,01/01/2020,09/23/2023,"Matagorda, TX",5,48,321,48321,Distribution of COVID-19 deaths (%),1190,132,0.523,0.144,,,,0.326,,Micropolitan,47632.0,51024.0,50360.0,49672.0
3068,01/01/2020,09/23/2023,"Matagorda, TX",5,48,321,48321,Distribution of population (%),1190,132,0.423,0.103,0.004,0.016,0.0,0.443,0.01,Micropolitan,47632.0,51024.0,50360.0,49672.0
3069,01/01/2020,09/23/2023,"Maverick, TX",5,48,323,48323,Distribution of all-cause deaths (%),1668,261,0.029,,0.008,,,0.944,0.017,Micropolitan,35612.0,38647.0,38524.0,37594.333333333336
3070,01/01/2020,09/23/2023,"Maverick, TX",5,48,323,48323,Distribution of COVID-19 deaths (%),1668,261,,,,,,0.985,,Micropolitan,35612.0,38647.0,38524.0,37594.333333333336
3071,01/01/2020,09/23/2023,"Maverick, TX",5,48,323,48323,Distribution of population (%),1668,261,0.027,0.004,0.012,0.005,0.0,0.951,0.002,Micropolitan,35612.0,38647.0,38524.0,37594.333333333336
3072,01/01/2020,09/23/2023,"Midland, TX",4,48,329,48329,Distribution of all-cause deaths (%),5228,669,0.623,0.072,0.002,0.006,,0.295,0.002,Small metro,106959.0,124672.0,145089.0,125573.33333333331
3073,01/01/2020,09/23/2023,"Midland, TX",4,48,329,48329,Distribution of COVID-19 deaths (%),5228,669,0.45,0.069,,,,0.471,,Small metro,106959.0,124672.0,145089.0,125573.33333333331
3074,01/01/2020,09/23/2023,"Midland, TX",4,48,329,48329,Distribution of population (%),5228,669,0.427,0.064,0.005,0.022,0.001,0.47,0.012,Small metro,106959.0,124672.0,145089.0,125573.33333333331
3075,01/01/2020,09/23/2023,"Montgomery, TX",2,48,339,48339,Distribution of all-cause deaths (%),22817,2358,0.78,0.089,0.001,0.016,0.001,0.11,0.002,Large fringe metro,68909.0,71933.0,76043.0,72295.0
3076,01/01/2020,09/23/2023,"Montgomery, TX",2,48,339,48339,Distribution of COVID-19 deaths (%),22817,2358,0.643,0.108,,0.016,,0.23,,Large fringe metro,68909.0,71933.0,76043.0,72295.0
3077,01/01/2020,09/23/2023,"Montgomery, TX",2,48,339,48339,Distribution of population (%),22817,2358,0.635,0.056,0.004,0.033,0.001,0.256,0.016,Large fringe metro,68909.0,71933.0,76043.0,72295.0
3078,01/01/2020,09/23/2023,"Nacogdoches, TX",5,48,347,48347,Distribution of all-cause deaths (%),2942,438,0.772,0.178,,0.003,,0.044,,Micropolitan,42111.0,46195.0,48815.0,45707.0
3079,01/01/2020,09/23/2023,"Nacogdoches, TX",5,48,347,48347,Distribution of COVID-19 deaths (%),2942,438,0.685,0.221,,,,0.084,,Micropolitan,42111.0,46195.0,48815.0,45707.0
3080,01/01/2020,09/23/2023,"Nacogdoches, TX",5,48,347,48347,Distribution of population (%),2942,438,0.591,0.174,0.004,0.012,0.0,0.203,0.016,Micropolitan,42111.0,46195.0,48815.0,45707.0
3081,01/01/2020,09/23/2023,"Navarro, TX",5,48,349,48349,Distribution of all-cause deaths (%),1863,210,0.765,0.136,,,0.006,0.088,,Micropolitan,41794.0,45353.0,45130.0,44092.333333333336
3082,01/01/2020,09/23/2023,"Navarro, TX",5,48,349,48349,Distribution of COVID-19 deaths (%),1863,210,0.667,0.171,,,,0.133,,Micropolitan,41794.0,45353.0,45130.0,44092.333333333336
3083,01/01/2020,09/23/2023,"Navarro, TX",5,48,349,48349,Distribution of population (%),1863,210,0.54,0.123,0.004,0.006,0.018,0.293,0.016,Micropolitan,41794.0,45353.0,45130.0,44092.333333333336
3084,01/01/2020,09/23/2023,"Nolan, TX",5,48,353,48353,Distribution of all-cause deaths (%),641,109,0.721,0.048,,,,0.229,,Micropolitan,46611.0,52478.0,51887.0,50325.333333333336
3085,01/01/2020,09/23/2023,"Nolan, TX",5,48,353,48353,Distribution of COVID-19 deaths (%),641,109,0.633,,,,,0.321,,Micropolitan,46611.0,52478.0,51887.0,50325.333333333336
3086,01/01/2020,09/23/2023,"Nolan, TX",5,48,353,48353,Distribution of population (%),641,109,0.536,0.043,0.005,0.007,0.001,0.393,0.015,Micropolitan,46611.0,52478.0,51887.0,50325.333333333336
3087,01/01/2020,09/23/2023,"Nueces, TX",3,48,355,48355,Distribution of all-cause deaths (%),16491,2095,0.453,0.033,0.001,0.007,,0.504,0.002,Medium metro,48777.0,54159.0,55720.0,52885.333333333336
3088,01/01/2020,09/23/2023,"Nueces, TX",3,48,355,48355,Distribution of COVID-19 deaths (%),16491,2095,0.312,0.019,,0.007,,0.66,,Medium metro,48777.0,54159.0,55720.0,52885.333333333336
3089,01/01/2020,09/23/2023,"Nueces, TX",3,48,355,48355,Distribution of population (%),16491,2095,0.283,0.034,0.003,0.021,0.001,0.649,0.009,Medium metro,48777.0,54159.0,55720.0,52885.333333333336
3090,01/01/2020,09/23/2023,"Palo Pinto, TX",5,48,363,48363,Distribution of all-cause deaths (%),1216,132,0.886,0.025,,,,0.077,,Micropolitan,47443.0,51733.0,51742.0,50306.0
3091,01/01/2020,09/23/2023,"Palo Pinto, TX",5,48,363,48363,Distribution of COVID-19 deaths (%),1216,132,0.841,,,,,0.136,,Micropolitan,47443.0,51733.0,51742.0,50306.0
3092,01/01/2020,09/23/2023,"Palo Pinto, TX",5,48,363,48363,Distribution of population (%),1216,132,0.745,0.023,0.006,0.009,0.001,0.203,0.013,Micropolitan,47443.0,51733.0,51742.0,50306.0
3093,01/01/2020,09/23/2023,"Parker, TX",2,48,367,48367,Distribution of all-cause deaths (%),4336,338,0.946,0.01,,,,0.039,,Large fringe metro,61523.0,67169.0,69926.0,66206.0
3094,01/01/2020,09/23/2023,"Parker, TX",2,48,367,48367,Distribution of COVID-19 deaths (%),4336,338,0.941,,,,,0.053,,Large fringe metro,61523.0,67169.0,69926.0,66206.0
3095,01/01/2020,09/23/2023,"Parker, TX",2,48,367,48367,Distribution of population (%),4336,338,0.82,0.015,0.007,0.007,0.001,0.135,0.016,Large fringe metro,61523.0,67169.0,69926.0,66206.0
3096,01/01/2020,09/23/2023,"Polk, TX",6,48,373,48373,Distribution of all-cause deaths (%),2209,146,0.882,0.068,0.009,,,0.04,,Noncore,45282.0,48165.0,47150.0,46865.666666666664
3097,01/01/2020,09/23/2023,"Polk, TX",6,48,373,48373,Distribution of COVID-19 deaths (%),2209,146,0.849,0.068,,,,,,Noncore,45282.0,48165.0,47150.0,46865.666666666664
3098,01/01/2020,09/23/2023,"Polk, TX",6,48,373,48373,Distribution of population (%),2209,146,0.714,0.093,0.017,0.007,0.001,0.154,0.014,Noncore,45282.0,48165.0,47150.0,46865.666666666664
3099,01/01/2020,09/23/2023,"Potter, TX",3,48,375,48375,Distribution of all-cause deaths (%),9969,1706,0.742,0.058,0.003,0.015,,0.177,0.004,Medium metro,50672.0,55586.0,56298.0,54185.333333333336
3100,01/01/2020,09/23/2023,"Potter, TX",3,48,375,48375,Distribution of COVID-19 deaths (%),9969,1706,0.641,0.05,,0.021,,0.28,,Medium metro,50672.0,55586.0,56298.0,54185.333333333336
3101,01/01/2020,09/23/2023,"Potter, TX",3,48,375,48375,Distribution of population (%),9969,1706,0.429,0.101,0.005,0.05,0.001,0.397,0.016,Medium metro,50672.0,55586.0,56298.0,54185.333333333336
3102,01/01/2020,09/23/2023,"Randall, TX",3,48,381,48381,Distribution of all-cause deaths (%),2910,142,0.889,0.02,0.003,0.007,,0.079,,Medium metro,53164.0,56767.0,57896.0,55942.333333333336
3103,01/01/2020,09/23/2023,"Randall, TX",3,48,381,48381,Distribution of COVID-19 deaths (%),2910,142,0.824,,,,,0.162,,Medium metro,53164.0,56767.0,57896.0,55942.333333333336
3104,01/01/2020,09/23/2023,"Randall, TX",3,48,381,48381,Distribution of population (%),2910,142,0.691,0.033,0.005,0.018,0.0,0.237,0.016,Medium metro,53164.0,56767.0,57896.0,55942.333333333336
3105,01/01/2020,09/23/2023,"Rockwall, TX",2,48,397,48397,Distribution of all-cause deaths (%),3683,510,0.804,0.086,,0.018,,0.087,,Large fringe metro,68067.0,71774.0,75860.0,71900.33333333333
3106,01/01/2020,09/23/2023,"Rockwall, TX",2,48,397,48397,Distribution of COVID-19 deaths (%),3683,510,0.702,0.086,,0.027,,0.171,,Large fringe metro,68067.0,71774.0,75860.0,71900.33333333333
3107,01/01/2020,09/23/2023,"Rockwall, TX",2,48,397,48397,Distribution of population (%),3683,510,0.676,0.077,0.005,0.032,0.001,0.191,0.018,Large fringe metro,68067.0,71774.0,75860.0,71900.33333333333
3108,01/01/2020,09/23/2023,"Rusk, TX",4,48,401,48401,Distribution of all-cause deaths (%),1634,107,0.801,0.16,,,,0.036,,Small metro,42480.0,44326.0,45701.0,44169.0
3109,01/01/2020,09/23/2023,"Rusk, TX",4,48,401,48401,Distribution of COVID-19 deaths (%),1634,107,0.776,0.168,,,,,,Small metro,42480.0,44326.0,45701.0,44169.0
3110,01/01/2020,09/23/2023,"Rusk, TX",4,48,401,48401,Distribution of population (%),1634,107,0.627,0.17,0.005,0.006,0.0,0.178,0.014,Small metro,42480.0,44326.0,45701.0,44169.0
3111,01/01/2020,09/23/2023,"Smith, TX",4,48,423,48423,Distribution of all-cause deaths (%),16845,2511,0.805,0.145,0.002,0.004,,0.044,0.001,Small metro,55450.0,63074.0,66784.0,61769.333333333336
3112,01/01/2020,09/23/2023,"Smith, TX",4,48,423,48423,Distribution of COVID-19 deaths (%),16845,2511,0.753,0.148,,0.004,,0.091,,Small metro,55450.0,63074.0,66784.0,61769.333333333336
3113,01/01/2020,09/23/2023,"Smith, TX",4,48,423,48423,Distribution of population (%),16845,2511,0.589,0.173,0.003,0.016,0.001,0.202,0.015,Small metro,55450.0,63074.0,66784.0,61769.333333333336
3114,01/01/2020,09/23/2023,"Starr, TX",5,48,427,48427,Distribution of all-cause deaths (%),1180,126,0.022,,,,,0.975,,Micropolitan,30393.0,33336.0,31643.0,31790.666666666668
3115,01/01/2020,09/23/2023,"Starr, TX",5,48,427,48427,Distribution of COVID-19 deaths (%),1180,126,,,,,,0.984,,Micropolitan,30393.0,33336.0,31643.0,31790.666666666668
3116,01/01/2020,09/23/2023,"Starr, TX",5,48,427,48427,Distribution of population (%),1180,126,0.032,0.001,0.0,0.002,0.0,0.963,0.001,Micropolitan,30393.0,33336.0,31643.0,31790.666666666668
